,cement_kg,scm1_kg,scm2_kg,water_kg,additive_kg,aggregate_coarse_kg,aggregate_fine_kg,age_days,compressive_strength_mpa
28,1.0909569006675657,0.7399994901924888,-0.9492835515068803,-1.5103136434083908,1.6535174467180316,2.1294467897591502,-2.1822256156999735,0.0,1.0515761453907273
30,0.1994944806548355,1.3065554684399072,-0.9492835515068803,-1.9868336295716627,0.7808406319439426,0.579918627557773,0.538425557788494,0.0,2.1063966864712382
32,1.6600772224568088,1.034107020147889,-0.9492835515068803,0.15232674309606573,0.7622730401402387,-0.8501393602256119,-0.7732925218300027,0.0,1.9904978102937974
33,1.1904333938878702,1.170901220127145,-0.9492835515068803,-1.9246788487677569,2.7861405467439764,-0.13570771720600885,-0.1174334820207552,0.0,2.5690537387423165
35,0.6930509277863468,1.170901220127145,-0.9492835515068803,-0.42260497934005453,0.46519157128097444,-0.13570771720600885,-0.1174334820207552,0.0,0.8948545881305445
36,-0.41209465170153764,-0.9836074295461357,0.5121014432106324,0.32273443380010464,-0.47061505562570793,0.13166653314146093,1.4506036210889552,0.0,-0.807028909422397
37,-0.3025748586849523,-0.9836074295461357,0.48050638125801415,0.768177029561423,-0.4507477323957446,-0.10775169639219932,1.2019522606936317,0.0,-0.9468583227862727
38,-0.6768551644263486,-0.9836074295461357,0.57030287312335,-0.9032686175569193,0.09012621684615342,0.6014232589530113,1.9377740727886001,0.0,-0.7502525368820314
39,-0.7151153541264658,-0.9836074295461357,0.9464201656502118,-1.0835174818882445,0.1439722330768949,1.6001939170874386,0.54267015700229,0.0,-0.7042683673865288
40,-0.5105189897050892,-0.9836074295461357,0.8892769435540889,-0.14239050921578336,-0.24223367644014845,1.213110551973138,0.20460836800666804,0.0,-0.8060904569837133
41,-0.33930464079706485,-0.9836074295461357,0.8392388310836745,0.6428315549402154,-0.43905014955941113,0.8762046601143981,-0.07923208909658291,0.0,-0.8347132563635672
42,-0.7183674702509758,-0.9836074295461357,0.9430943696551994,-1.0985382205825212,0.5357484201350499,1.5774945839480188,0.5232271541519955,0.0,-0.5635005015839695
43,-0.9503198703079362,-0.9836074295461357,1.5189105944280354,-0.341803764294978,-0.46504477808459665,1.2250575694149375,0.2151514047635179,0.0,-1.0350728520225432
44,-0.9325288820973818,-0.503915768285545,1.5273762569607945,-3.1755438124463438,-0.23666339889903737,1.226252271159119,0.2154252498740852,0.0,-0.8511361740405323
45,-0.4947366614537909,0.1341151794510345,-0.5787596431534486,-0.06987659827789398,-0.024992852336811498,1.3110760949958935,0.2875834365086306,0.0,0.6095650467706911
46,-0.4943540595567898,0.13422917461768394,-0.5786084706082208,-0.0683227287577963,-0.06398479512458992,1.3134654984842538,0.2895003522826032,0.0,0.23699942861325102
47,-0.34207850455032324,-0.9836074295461357,0.8369712429052568,0.6304005987794339,-0.16053627250385089,0.8606735374400567,-0.09237665440382513,0.0,-0.8309594466088321
48,-0.262019057602828,-0.9836074295461357,0.4734012716323058,0.18651187253821325,0.0010017761883740622,-0.07346375633423509,1.1314371447224916,0.0,-0.44337858943245223
49,-0.14771674087372805,-0.9836074295461357,0.4972865337783042,0.22587656704735257,-0.2719418233260749,0.00956801488627106,1.3253194830043065,0.0,-0.5123548436757064
50,-0.5062147183638259,-0.9836074295461357,0.5680352849449326,-1.2295812167774207,0.31850759603171286,0.6181490833715302,1.9061449625180507,0.0,-0.3476564406867121
51,-0.5057364659925746,-0.9836074295461357,0.5683376300353883,-1.228027347257323,0.6267296199731992,0.5703610136043327,1.908883413623725,0.0,0.044616678683086344
52,-0.5111885430248413,-0.9836074295461357,0.9370474678460858,-1.246155824991795,0.15696954733948776,1.5452376368551626,0.4814657747904454,0.0,0.11922364755844266
53,-0.3222788563805127,-0.9836074295461357,0.8892769435540889,-0.47129289096977994,-0.050987480861997225,1.198774131042981,0.19269610569698017,0.0,-0.20548089622612709
54,-0.13461262590143785,-0.9836074295461357,0.838634140902763,0.279226087237371,-0.23109312135792612,0.8642576426725987,-0.09100742885098714,0.0,-0.482793591857169
55,-0.13461262590143785,-0.9836074295461357,0.838634140902763,0.279226087237371,-0.1196875705357021,0.8642576426725987,-0.09100742885098714,0.0,-0.278210960224116
56,-0.8040702951792383,-0.9836074295461357,1.5754491263432466,-0.6976398843973339,0.10498029028911647,1.1892165170895395,0.18379613960353403,0.0,-0.6108923497374978
57,-0.7977573638787191,-0.468235281124289,0.8945679826370633,-0.6655265809819828,0.22195611865245174,1.2346151833683792,0.22281906785940817,0.0,-0.3729946565311727
58,-0.9236333879921046,-0.5023198359524537,0.9290353229490104,-1.2808589109406414,0.7121405422702378,1.4902813566228839,0.4350490285492483,0.0,-0.3833176333566936
59,0.23823292272620425,-0.9836074295461357,0.5046939884944684,-0.7758513169089138,0.4484807386576409,0.061179130234843566,1.3777608216779902,0.0,-0.13697386820221494
60,0.11101779197331452,-0.9836074295461357,0.5229858664670367,-1.1632827839199222,0.897816460307278,0.21314519209453184,1.523035652834068,0.0,0.7850556528045483
61,0.28950157692436085,-0.9836074295461357,0.49653067105216503,-0.596638365590989,0.348215742917639,-0.010980855113624177,1.2983457396134055,0.0,0.21729192740089262
62,-0.13040400503442498,-0.9836074295461357,0.5615348655001354,-1.9122478926069768,0.9943679376865389,0.5966444519762918,1.853703623844367,0.0,-0.19093488342652942
63,-0.15632528355625447,-0.9836074295461357,0.5435453326180227,-1.2922539540880238,1.0779221008032072,0.37873085383787125,1.7065118769143166,0.0,-0.4016174559110263
64,-0.12562148132191034,-0.9836074295461357,0.5435453326180227,-1.906550371033285,1.332298108513952,0.37873085383787125,1.7065118769143166,0.0,0.9427156625034149
65,-0.17803794121107078,-0.9836074295461357,0.9415826442029209,-2.0593475405095507,0.9275246071932045,1.5619634612736801,0.49995031975375437,0.0,1.072222099041769
66,0.09207899807175635,-0.9836074295461357,0.8851952848329372,-1.2212939126702336,0.5394619384957906,1.1653224822059407,0.1796884629450216,0.0,0.992453641753652
67,0.3033708956906538,-0.9836074295461357,0.827598545101131,-0.42778454440704633,0.4689050896417152,0.7973543449985206,-0.1496102825124394,0.0,0.7249946967287896
68,-0.4945453605052902,-0.9836074295461357,1.692305503804366,-1.464215514312162,0.5877376771854209,1.1641277804617618,0.16394236908738863,0.0,0.23136871398114833
69,-0.4968409718872973,-0.9836074295461357,1.684746876542974,-1.4735387314327466,0.8662515542409812,1.149791359531602,0.15203010677770076,0.0,0.6255187382283142
70,0.11235689861281849,0.13149329061809872,-0.5795155058795879,-1.1581032188529303,0.7789838727635722,1.262093323484517,0.24760205036577096,0.0,1.7962381554862659
71,-0.45159829756690884,-0.36073783897392375,0.9219302133233019,-2.191426449717849,0.9126705337502412,1.4293515676697082,0.38739997931049686,0.0,1.276804730674822
72,-0.48344990549225625,-0.3703134329724717,0.8933586022752406,-1.4207071677494283,0.48561592226504874,0.695804696743226,0.22186060997242266,0.0,1.0515761453907273
73,-0.44566796816339066,-0.9836074295461357,0.9272212524062763,-1.2725716068334543,0.8049785012887579,1.4651926199951064,0.41807063169406095,0.0,-0.4443170418711362
74,1.0574792346799633,-0.9836074295461357,-0.9492835515068803,1.6336823522557995,-1.298729650070907,0.5667769083717934,-0.027612285754602693,0.0,-0.3251335821583026
75,2.2435451153835957,-0.9836074295461357,-0.9492835515068803,-2.2302731877202895,-0.5560259779227464,0.11876375430431711,1.2134537553374687,0.0,2.097481388303742
76,2.0044189297578634,-0.9836074295461357,-0.05736553466263443,-2.126681886380448,-0.9459454058005307,1.6957700566218337,-1.6893044166784092,0.0,1.393642059290946
77,0.47401134175317616,0.5781263535503693,-0.9492835515068803,-1.9712949343706858,-0.20324173365237003,2.0780746147594136,-0.2653098417272238,0.0,3.0626797214899577
78,2.2913703525087423,-0.9836074295461357,-0.0422482801398506,0.6184875991253527,-1.298729650070907,0.8833728705794767,-1.8399192274905538,0.0,1.8558298853426825
79,1.7748577915571604,-0.9836074295461357,-0.9492835515068803,-0.9353819209722705,0.7901244278457947,0.8833728705794767,-0.2653098417272238,0.0,2.861850899611639
80,2.3965858741840647,-0.9836074295461357,-0.9492835515068803,-1.0907688729820328,0.2238128778328221,-1.8524941235925785,0.5151487233902527,0.0,0.31442175480465867
81,2.434846063884182,-0.9836074295461357,-0.9492835515068803,-0.6764036676226666,-0.33321487627829816,-1.2073551817354127,1.2408382663942223,0.0,1.6015092744593917
82,2.511366443284416,-0.9836074295461357,-0.9492835515068803,0.10053109242614494,-0.024992852336811498,-0.4307990480184538,-0.6076162299366434,0.0,1.36689616478846
83,2.434846063884182,-0.9836074295461357,-0.9492835515068803,-0.41742541427306273,-0.33321487627829816,-1.028149920108422,0.5562254899753831,0.0,0.9713384618832682
84,1.1435646615052268,-0.9836074295461357,1.1066630635917203,-1.2979514756617159,2.414788710669896,-0.633898344529043,0.04961203542544217,0.0,1.2796200879908735
85,2.244501620126099,-0.9836074295461357,-0.9492835515068803,0.8774658524749565,-0.7417018959597865,2.011171317085338,-2.069949120367283,0.0,0.502581468760746
86,1.7662492488746342,-0.41363159629923607,-0.9492835515068803,0.8774658524749565,-0.7417018959597865,2.011171317085338,-2.069949120367283,0.0,0.17881537741485978
87,1.2583452306055785,-0.7875357429092023,1.4392426630929647,-0.831790619632429,2.5633294450995283,0.13071077174611648,-1.7988424609054234,0.0,1.286189255061659
88,0.6461821954037035,-0.7841158879097209,1.5148289357068838,-0.831790619632429,2.0248692827921113,0.47717427755829817,-1.5386896058662647,0.0,0.7165486247806361
89,0.6557472428287328,-0.7829759362432271,1.4392426630929647,0.307713695105828,1.5421118958958075,0.13071077174611648,-1.7988424609054234,0.0,0.5157198029023183
90,1.3348656100058127,-0.9836074295461357,-0.9492835515068803,-0.41742541427306273,-1.298729650070907,1.9586044403414198,-0.9499226181460629,0.0,1.0586145386808554
91,-0.6259691121251928,1.296295903441463,-0.9492835515068803,0.3595093457757488,-1.298729650070907,2.257279876386404,-1.4291515616392503,0.0,0.850747323512409
92,2.3965858741840647,-0.9836074295461357,-0.9492835515068803,-1.0907688729820328,0.2349534329150446,-1.8524941235925785,0.5151487233902527,0.0,0.31442175480465867
93,-1.1520467205018041,0.3387365035866715,0.8496697367043953,0.04873544175622417,-0.2403769172597781,-1.4701895654549988,1.5831446546036418,0.0,-0.5165778796497831
94,-1.0085710091263647,0.4755307035659274,0.8950215002727467,-0.05485585958361736,-0.11040377463384997,-1.577712722431193,1.5694523990752651,0.0,0.18022305607288522
95,-0.3007574996741968,0.7947171701841913,-0.9492835515068803,0.307713695105828,-0.2125255295542222,0.29796901593130765,-0.05992600880157209,0.0,0.17365388900209908
96,-0.14771674087372805,1.068305570142703,0.4868556281575834,-1.246155824991795,0.4559077753791223,-1.147620094526416,0.4877642123334992,0.0,2.1176581157354426
97,2.0044189297578634,-0.9836074295461357,-0.9492835515068803,-1.0907688729820328,0.46519157128097444,1.0506311147646679,-1.4017670505824968,0.0,1.4818565885272166
98,0.18705991900229732,1.182300736792083,-0.9492835515068803,-1.038973222312112,0.1124073270105981,0.895319888021276,-1.0868451734298308,0.0,1.1454213892590999
99,0.8661782861793773,0.3729350535814855,-0.9492835515068803,-1.1943601743218744,0.37792388980356545,1.253730411275257,-1.4702283282243807,0.0,1.5142331976618053
100,0.09140944475200435,1.068305570142703,0.8647869912271791,-1.0907688729820328,0.6230161016124585,-1.5060306177803968,0.008535268840311826,0.0,2.6872987460164657
101,2.2435451153835957,-0.9836074295461357,-0.9492835515068803,-1.6605210303511613,0.3723536122624544,0.9192139229048747,-1.4976128392811343,0.0,2.2518568144672164
102,-0.9607457720012181,-0.983379439212837,1.221100680329194,-0.9970187452694761,-1.298729650070907,0.5918656449995724,1.8693127951467163,0.0,-0.7178759277474428
103,-0.9607457720012181,0.4812304618983964,1.0477057709528634,-0.4143176752328674,0.20153176766837744,0.5942550484879314,-0.24340223288182067,0.0,0.6560184424855354
104,-0.8361132040530864,0.49604983356281596,0.8436228348952817,-0.16155489996365427,-0.6358666226786737,0.6121755746506304,-0.24066378177614625,0.0,0.16426936461526212
105,-0.9382679105523993,0.4971897852293097,0.9950977252135758,-0.3935994149648988,0.1476857514376358,0.6002285572088311,-0.24340223288182067,0.0,0.3031603255404538
106,-0.890155722004502,-0.8284600077363297,1.6564776105853682,-1.3621780824924181,-0.5300313493975608,0.6002285572088311,1.2600074241339494,0.0,-0.20829625354217843
107,-0.8790602669914681,-0.4130616204659892,1.6740136258317975,-0.9472949206263517,-0.09740646037125726,0.5990338554646523,0.39876455139905015,0.0,0.09904692012674278
108,-0.9416156771511596,-0.12408387300981095,1.575297953798019,-0.9856237021220935,0.16996686160208063,0.6121755746506304,0.07836577203503373,0.0,0.31723711212070954
109,-0.87647770418671,0.08076544145912477,1.467965446686254,-0.5552018450550519,0.5078970324294938,0.6109808729064516,-0.24340223288182067,0.0,0.07230102562425629
110,-0.7183674702509758,-0.9836074295461357,0.9430943696551994,-0.8519909233936973,0.5357484201350499,1.4687767252276456,0.47270273125228446,0.0,-0.8098442667384483
111,-0.14771674087372805,-0.9836074295461357,0.4972865337783042,0.4548133430084032,-0.309077006933483,-0.08553024395045233,1.2709612285566518,0.0,-0.6484304472848469
112,-0.4968409718872973,-0.9836074295461357,1.684746876542974,-1.2352787383511112,0.8662515542409812,1.045852307787947,0.10301183198611132,0.0,0.5368349827727021
113,-0.6768551644263486,-0.9836074295461357,0.57030287312335,-0.6675984070087807,0.09012621684615342,0.5010683124418969,1.8816358251222551,0.0,0.03523215429624937
114,-0.13461262590143785,-0.9836074295461357,0.838634140902763,0.5117885587453157,-0.23109312135792612,1.045852307787947,-0.13797186531332037,0.0,-0.23644982670269035
115,1.727032554432014,-0.7100190295876239,0.24497955579304215,-1.0907688729820328,0.8569677583391291,0.13071077174611648,-0.7171542741636576,0.0,1.3800344989300322
116,1.727032554432014,-0.7100190295876239,0.24497955579304215,-1.0907688729820328,0.8625380358802405,0.13071077174611648,-0.7171542741636576,0.0,0.5222889699731045
117,1.727032554432014,-0.7100190295876239,0.24497955579304215,-1.0907688729820328,0.8625380358802405,0.13071077174611648,-0.7171542741636576,0.0,0.9713384618832682
118,1.727032554432014,-0.7100190295876239,0.24497955579304215,-1.0907688729820328,0.6137323057106067,0.13071077174611648,-0.7171542741636576,0.0,1.1322830551175276
119,1.1626947563552854,-0.7556170962473758,0.4717383736347996,-1.3497471263316365,1.360149496219508,-0.21575273406606518,1.1039157111104545,0.0,0.9178466728782958
120,1.1626947563552854,-0.7556170962473758,0.4717383736347996,-1.3497471263316365,1.2877358881850622,-0.21575273406606518,1.1039157111104545,0.0,0.6761951699172358
121,1.1626947563552854,-0.7556170962473758,0.4717383736347996,-1.3497471263316365,0.8569677583391291,-0.21575273406606518,1.1039157111104545,0.0,0.6761951699172358
122,0.856613238754348,-0.7670166129123138,0.517090137203151,-1.9712949343706858,1.1391951537554303,0.13071077174611648,1.4599143548482507,0.0,0.495543075470618
123,0.856613238754348,-0.7670166129123138,0.517090137203151,-1.9712949343706858,0.9758003458828348,0.13071077174611648,1.4599143548482507,0.0,1.2730509209200873
124,2.1574596885583324,-0.6872199962577479,0.9101387547955306,1.3954223591741641,-0.5690232921853392,-0.8847857108068298,-0.8951535960325558,0.0,1.2796200879908735
125,2.1574596885583324,-0.6872199962577479,0.9101387547955306,0.9292615031448772,-0.5690232921853392,-1.6016067573147919,-0.8951535960325558,0.0,1.4405646812251323
126,1.5166015110813693,-0.7328180629174998,1.0461940455005851,-0.26203846226330046,0.27580213488319355,-1.6016067573147919,-0.1968485640853399,0.0,1.722100412830251
127,1.5166015110813693,-0.7328180629174998,1.0461940455005851,-0.7799949689625082,0.35749953881949115,-1.6016067573147919,-0.1968485640853399,0.0,2.4057630144113475
128,-0.6068390172751342,-0.8582127462318178,1.1822493362056394,1.188239756494481,-0.979367071047198,-0.1679646642988677,0.501456467861876,0.0,-1.0059808264233476
129,0.177494871577268,-0.8126146795720658,1.1822493362056394,-0.21024281159337968,-0.2849391375886678,-1.3626664084788045,0.501456467861876,0.0,0.47536634803891764
130,0.8948734284544652,-0.7670166129123138,1.1822493362056394,-1.505134078341399,0.7269946157132011,-0.1679646642988677,0.501456467861876,0.0,1.7821613689060096
131,0.8948734284544652,-0.7670166129123138,1.1822493362056394,-1.505134078341399,0.7269946157132011,-0.1679646642988677,0.501456467861876,0.0,1.5480174854544193
132,1.631382080181721,-0.9836074295461357,-0.9492835515068803,1.8097875645335304,-1.298729650070907,-1.4056756712692824,-0.6117239065951559,0.0,-0.8778820685430185
133,1.2200850409054613,-0.9836074295461357,-0.9492835515068803,0.46310064711559035,-1.298729650070907,-0.18469048871738655,0.2905957327248739,0.0,0.19439368789700953
134,2.05224416688301,-0.9836074295461357,-0.9492835515068803,0.46310064711559035,-1.298729650070907,-0.2372573654613035,-0.7144158230579817,0.0,0.48958390248497646
135,-0.09989150374858156,-0.9836074295461357,-0.9492835515068803,0.46310064711559035,-1.298729650070907,-0.7915989747607952,2.4731412639481327,0.0,-1.2251563934779324
136,0.6461821954037035,-0.9836074295461357,-0.9492835515068803,0.46310064711559035,-1.298729650070907,-0.29699245267030033,1.0710542978423505,0.0,-0.3254151178899079
137,0.22532010870241448,-0.9836074295461357,-0.9492835515068803,0.46310064711559035,-1.298729650070907,-0.512038766622689,1.792636164187806,0.0,-0.7605285910856183
138,-0.799096470518223,2.126180716648949,-0.9492835515068803,0.1367880478950889,-1.298729650070907,0.6731053636038075,-0.6856620864483917,0.0,-0.5997716883390958
139,-0.6881419203878832,2.32453230661887,-0.9492835515068803,0.1367880478950889,-1.298729650070907,0.5034577159302573,-0.8225846417321595,0.0,-0.28051016869889084
140,-0.24719323409403277,3.1133788598325784,-0.9492835515068803,0.1367880478950889,-1.298729650070907,-0.17274347127558717,-1.3702748628672308,0.0,0.18285072290119986
141,-0.42701612568458336,0.6944014235327368,-0.9492835515068803,0.1367880478950889,-1.298729650070907,1.182048306624461,-0.2748944205970882,0.0,-0.748844858224006
142,1.2583452306055785,-0.9836074295461357,-0.9492835515068803,0.1367880478950889,-1.298729650070907,1.0100112554625489,-0.41181697588085603,0.0,-0.24949431560039403
143,-1.0200490660363997,1.731757440042094,-0.9492835515068803,0.1367880478950889,-1.298729650070907,1.0100112554625489,-0.41181697588085603,0.0,-1.067261770669395
144,-0.09510898003606691,0.9577302584928047,-0.9492835515068803,0.1367880478950889,-1.298729650070907,0.8427530112773577,-0.5487395311646238,0.0,-0.3196436353920028
145,1.1091304907751212,-0.9836074295461357,-0.9492835515068803,0.1367880478950889,-1.298729650070907,1.7746203717377083,0.27279580053798314,0.0,-0.9704134789972342
146,0.2903624311926138,-0.9836074295461357,-0.9492835515068803,0.1367880478950889,-1.298729650070907,1.6169197415059589,0.06741196761233137,0.0,-0.7847875866255928
147,-0.35814778422437255,2.916167221529152,-0.9492835515068803,0.1367880478950889,-1.298729650070907,-0.003095823602036976,-1.233352307583463,0.0,0.200822087101993
148,0.48453289392070864,1.4182707317562995,-0.9492835515068803,0.1367880478950889,-1.298729650070907,0.2501809461641102,-1.0279684746578113,0.0,0.13283120791935688
149,-0.2615408052315767,-0.9836074295461357,-0.9492835515068803,0.1367880478950889,-1.298729650070907,1.9442680194112598,0.341257078179867,0.0,-1.3047840829002466
150,-1.2410016615545767,1.336194211768746,-0.9492835515068803,0.1367880478950889,-1.298729650070907,1.435325076390608,-0.06951058767143646,0.0,-1.2624129552936765
151,-0.5924914461375903,0.5633069818859499,-0.9492835515068803,0.1367880478950889,-1.298729650070907,1.435325076390608,-0.06951058767143646,0.0,-0.9608412641226602
152,-0.9100510206485628,0.7890174118517223,-0.9492835515068803,0.1367880478950889,-1.298729650070907,0.8427530112773577,-0.5487395311646238,0.0,-0.7501117690162288
153,-0.5236231046773795,2.619779788240764,-0.9492835515068803,0.1367880478950889,-1.298729650070907,0.2501809461641102,-1.0279684746578113,0.0,0.07248871611199298
154,0.23679816561244954,1.222199045119366,-0.9492835515068803,0.1367880478950889,-1.298729650070907,0.5034577159302573,-0.8225846417321595,0.0,-0.2521689050506427
155,-0.26058430048907383,0.8266358168460177,-0.9492835515068803,0.1367880478950889,-1.298729650070907,1.0100112554625489,-0.41181697588085603,0.0,-0.66931101404556
156,0.705485489438885,-0.9836074295461357,-0.9492835515068803,0.1367880478950889,-1.298729650070907,1.3516959542980125,-0.13797186531332037,0.0,-0.32996661221752377
157,-0.1238041223111548,-0.9836074295461357,-0.9492835515068803,0.1367880478950889,-1.298729650070907,1.858249493830304,0.27279580053798314,0.0,-1.1558047582592048
158,1.1196520429426535,-0.9836074295461357,-0.9492835515068803,0.1367880478950889,-1.298729650070907,1.096029781043505,-0.3433556982389721,0.0,0.046915887157861665
159,-0.7579667665905973,0.4310725885726692,-0.9492835515068803,0.1367880478950889,-1.298729650070907,1.521343601971564,-0.0010493100295525454,0.0,-1.3033764042422213
160,0.07036634041694001,1.0899646518060853,-0.9492835515068803,0.1367880478950889,-1.298729650070907,0.6731053636038075,-0.6856620864483917,0.0,-0.3652524239120319
161,0.7035724799538793,-0.9836074295461357,-0.9492835515068803,0.7220789004651942,-1.298729650070907,0.14265778918791586,0.22761135729434034,0.0,-0.3204413199648841
162,-0.28162740482413817,-0.9836074295461357,-0.9492835515068803,0.5666919484554319,-1.298729650070907,0.14265778918791586,1.6516059322455259,0.0,-1.2476323293844078
163,0.11053953960206295,-0.9836074295461357,-0.9492835515068803,0.4113049964456696,-1.298729650070907,0.14265778918791586,1.254530521922599,0.0,-0.7338296192050664
164,0.3974909623529418,-0.9836074295461357,-0.9492835515068803,0.5148962977855112,-1.298729650070907,0.14265778918791586,0.6520712786740206,0.0,-0.6273152674144631
165,-0.6259691121251928,-0.9836074295461357,-0.9492835515068803,-0.1584471609234589,-1.298729650070907,2.0183395275504163,1.1039157111104545,0.0,-1.6675897956953762
166,-0.38684292649946045,-0.9836074295461357,-0.9492835515068803,-0.10665151025353814,-1.298729650070907,1.8749753182488242,0.9396086447699331,0.0,-1.3208316196017384
167,0.5696618160034691,-0.9836074295461357,-0.9492835515068803,0.04873544175622417,-1.298729650070907,1.2776244461588557,0.2549958683510939,0.0,-0.420386504684701
168,0.09140944475200435,-0.9836074295461357,-0.9492835515068803,-0.003060208913696596,-1.298729650070907,1.5762998822038399,0.5973022565605135,0.0,-0.8337748039248832
169,0.33053563037773676,-0.9836074295461357,-0.9492835515068803,0.04873544175622417,-1.298729650070907,1.420988655460448,0.41930293469161534,0.0,-0.6737686631293077
170,1.047914187254934,-0.9836074295461357,-0.9492835515068803,0.15232674309606573,-1.298729650070907,0.9789490101138716,-0.08731051985832565,0.0,0.09951614634608474
171,1.2870403728806663,-0.9836074295461357,-0.9492835515068803,0.20412239376598648,-1.298729650070907,0.8236377833704798,-0.2653098417272238,0.0,0.47302021694220875
172,-0.14771674087372805,-0.9836074295461357,-0.9492835515068803,-0.05485585958361736,-1.298729650070907,1.7196640915054324,0.7616093229010349,0.0,-1.080587795298704
173,0.8087880016292015,-0.9836074295461357,-0.9492835515068803,0.15232674309606573,-1.298729650070907,1.122313219415464,0.07699654648219574,0.0,-0.16700434624009425
174,-1.1874373959744124,1.4330901034207189,-0.9492835515068803,1.0587506298196792,-1.298729650070907,0.1880564554667529,-0.2173869473779051,0.0,-0.46660528728987466
175,-1.3663037828224605,1.1127636851359612,-0.9492835515068803,1.0587506298196792,-1.298729650070907,0.025577018258282593,0.48913343788633723,0.0,-0.8478046678832052
